kind,target_rate_name,target_positive_rate,threshold,honest_oof_acc,positive_rate,changed_vs_v2_best,changed_vs_public_style,changed_vs_anchor_a7,w_a7_blend,w_groupfill,w_legacy_public,w_public,w_stepwise_balanced,w_stepwise_safe_te,w_v2
logit,public536,0.53659,-0.10891847152586526,0.8193949154492121,0.5368248772504092,177,353,159,0.0,0.15,0.0,0.1,0.35,0.05,0.35
logit,public536,0.53659,-0.06813546279353178,0.8193949154492121,0.5368248772504092,177,303,159,0.0,0.0,0.05,0.2,0.25,0.1,0.4
logit,public536,0.53659,-0.07092818206709099,0.8193949154492121,0.5368248772504092,177,301,155,0.0,0.0,0.1,0.2,0.25,0.05,0.4
logit,public536,0.53659,-0.07435215517045762,0.8193949154492121,0.5368248772504092,177,303,167,0.0,0.0,0.0,0.2,0.25,0.1,0.45
prob,public536,0.53659,0.4776390233534698,0.8193949154492121,0.5368248772504092,179,331,157,0.05,0.15,0.0,0.15,0.35,0.0,0.3
rank,public536,0.53659,0.47804022450888684,0.8193949154492121,0.5368248772504092,179,327,153,0.0,0.0,0.05,0.2,0.4,0.05,0.3
logit,public536,0.53659,-0.10822430819194787,0.8193949154492121,0.5368248772504092,179,353,159,0.0,0.15,0.0,0.1,0.3,0.1,0.35
logit,public536,0.53659,-0.09110098938145136,0.8193949154492121,0.5368248772504092,181,329,161,0.05,0.15,0.0,0.15,0.35,0.0,0.3
logit,public536,0.53659,-0.07411138821007489,0.8193949154492121,0.5368248772504092,181,303,167,0.05,0.05,0.0,0.2,0.25,0.1,0.35
prob,public536,0.53659,0.4803725123850031,0.8193949154492121,0.5368248772504092,181,327,159,0.0,0.0,0.0,0.15,0.4,0.05,0.4
logit,public536,0.53659,-0.08085365560496868,0.8193949154492121,0.5368248772504092,183,325,159,0.0,0.0,0.1,0.15,0.4,0.05,0.3
logit,public536,0.53659,-0.09212977411247503,0.8193949154492121,0.5368248772504092,183,327,159,0.0,0.05,0.1,0.15,0.4,0.0,0.3
logit,public536,0.53659,-0.08933037827542663,0.8193949154492121,0.5368248772504092,183,359,161,0.0,0.0,0.05,0.1,0.5,0.05,0.3
logit,public536,0.53659,-0.06557239160750539,0.8193949154492121,0.5368248772504092,183,297,165,0.05,0.0,0.05,0.2,0.35,0.0,0.35
logit,public536,0.53659,-0.06371289590902104,0.8193949154492121,0.5368248772504092,185,297,163,0.05,0.0,0.1,0.2,0.35,0.0,0.3
prob,public536,0.53659,0.47954250361851686,0.8193949154492121,0.5368248772504092,185,329,159,0.0,0.05,0.05,0.15,0.4,0.05,0.3
prob,public536,0.53659,0.47863321176843265,0.8193949154492121,0.5368248772504092,185,357,167,0.05,0.0,0.0,0.1,0.55,0.0,0.3
prob,public536,0.53659,0.47959735722175595,0.8193949154492121,0.5368248772504092,185,329,161,0.0,0.05,0.0,0.15,0.45,0.0,0.35
logit,public536,0.53659,-0.07582361961215453,0.8193949154492121,0.5368248772504092,185,299,171,0.0,0.05,0.0,0.2,0.3,0.05,0.4
logit,public536,0.53659,-0.06828551982496554,0.8193949154492121,0.5368248772504092,189,301,171,0.0,0.0,0.05,0.2,0.3,0.1,0.35
logit,public536,0.53659,-0.0661685986033782,0.8193949154492121,0.5368248772504092,191,299,171,0.05,0.0,0.05,0.2,0.3,0.1,0.3
prob,public536,0.53659,0.4843457136809969,0.8193949154492121,0.5368248772504092,191,301,171,0.05,0.0,0.05,0.2,0.4,0.0,0.3
prob,public536,0.53659,0.4798835972428798,0.8193949154492121,0.5368248772504092,191,323,171,0.0,0.0,0.0,0.15,0.4,0.1,0.35
logit,public536,0.53659,-0.07031438045337475,0.8193949154492121,0.5368248772504092,193,297,169,0.0,0.0,0.1,0.2,0.4,0.0,0.3
logit,public536,0.53659,-0.09442246402364968,0.8193949154492121,0.5368248772504092,193,361,173,0.0,0.0,0.0,0.1,0.5,0.1,0.3
logit,public536,0.53659,-0.08376837032651507,0.8193949154492121,0.5368248772504092,195,323,173,0.0,0.05,0.0,0.15,0.4,0.1,0.3
prob,public536,0.53659,0.47973042039466957,0.8193949154492121,0.5368248772504092,195,319,175,0.0,0.0,0.0,0.15,0.45,0.05,0.35
logit,public536,0.53659,-0.09382514138511398,0.8193949154492121,0.5368248772504092,199,355,179,0.0,0.0,0.0,0.1,0.55,0.05,0.3
rank,anchor511,0.51134,0.4944340505144995,0.8192798803635108,0.5115735328501286,83,421,121,0.05,0.0,0.1,0.05,0.25,0.05,0.5
prob,anchor511,0.51134,0.5055841266139097,0.8192798803635108,0.5115735328501286,83,417,133,0.0,0.0,0.05,0.05,0.25,0.1,0.55
logit,anchor511,0.51134,0.024112515228250996,0.8192798803635108,0.5115735328501286,85,415,129,0.0,0.05,0.1,0.05,0.25,0.0,0.55
